Sale_ID,Sale_Date,Customer_Name,Customer_Age_Group,Gender,City,State,Item_Name,Category,Original_Price,Discount_Percent,Discounted_Price,Quantity,Payment_Mode,Profit
BF04560,18-05-2024,Jane Robertson,18-25,Female,Lewismouth,Vermont,Take,Clothing,22596,55,10168.2,1,Gift Card,1986.96
BF04561,14-04-2024,Michael Smith,60+,Other,Fergusonport,Massachusetts,Magazine,Electronics,28815,60,11526,4,Credit Card,2020.27
BF04562,03-04-2024,Reginald Ali,18-25,Male,Port Kathrynview,Georgia,Scientist,Beauty,47130,10,42417,2,Gift Card,7913.28
BF04563,05-10-2024,Erin Saunders,26-35,Other,Whiteshire,Kentucky,In,Sports,34136,11,30381.04,3,UPI,1970.36
BF04564,31-03-2024,Taylor Escobar,60+,Female,Lake Sandra,California,Particularly,Home Appliances,44471,73,12007.17,1,Debit Card,2189.65
BF04565,08-10-2024,Eric Harris,36-45,Male,Jonathanside,Wyoming,Economic,Sports,29121,19,23588.01,3,Cash,4381.45
BF04566,31-12-2023,David Jones,36-45,Male,Boothmouth,Arkansas,Record,Beauty,48353,73,13055.31,4,Gift Card,3161.45
BF04567,25-03-2024,Lisa Johnson,36-45,Female,West Michael,Wisconsin,Situation,Beauty,27279,71,7910.91,1,Debit Card,478.88
BF04568,04-09-2024,Pamela Wood,60+,Male,Ginamouth,Connecticut,Capital,Clothing,36288,32,24675.84,1,Credit Card,1518.8
BF04569,18-06-2024,Alex Allen,46-60,Other,Greggmouth,Oklahoma,Himself,Beauty,3313,32,2252.84,1,Cash,184.59
BF04570,05-04-2024,Bradley Miller,26-35,Other,West Barbaraton,Louisiana,Decade,Beauty,23967,34,15818.22,4,Gift Card,3859.64
BF04571,21-02-2024,Jeffrey Smith,26-35,Other,Port Matthew,Virginia,Management,Sports,32829,32,22323.72,4,Debit Card,3874.47
BF04572,18-02-2024,James Johnson,36-45,Male,Lake Kimborough,Montana,These,Beauty,32131,60,12852.4,2,Cash,1013.53
BF04573,27-01-2024,Barbara Taylor,36-45,Female,Arnoldbury,Hawaii,Week,Electronics,14431,39,8802.91,3,Debit Card,1606.49
BF04574,07-02-2024,Renee Santiago,36-45,Female,North Nicholasmouth,Georgia,Some,Clothing,35776,51,17530.24,3,Credit Card,3685.13
BF04575,15-07-2024,James Martinez,60+,Other,Barbaramouth,Nebraska,Every,Home Appliances,14009,46,7564.86,1,Debit Card,583.09
BF04576,26-06-2024,David Valenzuela,46-60,Other,New Chadview,Tennessee,Heavy,Toys,35694,23,27484.38,3,Cash,3724.06
BF04577,24-02-2024,Joseph White,46-60,Other,Beardville,Kansas,Wife,Clothing,20970,79,4403.7,1,UPI,520.08
BF04578,20-03-2024,Kelsey Green,46-60,Other,Thomasburgh,Alaska,Could,Beauty,22947,13,19963.89,4,Debit Card,3697.2
BF04579,30-09-2024,Sheila Brown,46-60,Other,North Elizabeth,California,Positive,Toys,20146,43,11483.22,2,UPI,1214.28
BF04580,15-07-2024,Curtis Lewis,18-25,Male,Michaelchester,North Carolina,Democratic,Sports,23881,61,9313.59,4,Debit Card,1106.43
BF04581,29-11-2023,Amy Robinson,36-45,Male,Christopherview,California,Mind,Home Appliances,28154,27,20552.42,3,Cash,1912.79
BF04582,30-04-2024,Tina Roth,36-45,Other,New Lisa,South Dakota,Your,Beauty,8625,22,6727.5,3,Debit Card,1672.84
BF04583,08-01-2024,Timothy Davis,46-60,Other,Samuelberg,Maine,Culture,Beauty,34727,76,8334.48,2,Cash,1821.24
BF04584,22-05-2024,Wayne Price,46-60,Other,Andrewport,Indiana,Push,Home Appliances,40866,16,34327.44,3,Cash,3744.3
BF04585,13-02-2024,Valerie Miller,18-25,Female,Jacquelineside,South Carolina,Window,Sports,43287,40,25972.2,1,Cash,5339.45
BF04586,30-10-2023,Rebekah Williams,46-60,Male,North Nicholaschester,Minnesota,Model,Home Appliances,44244,58,18582.48,2,Gift Card,2434.14
BF04587,09-05-2024,Andrew Gardner,26-35,Other,Johnville,Alaska,Fire,Clothing,13935,73,3762.45,3,Debit Card,542.56
BF04588,11-03-2024,Michael Martinez,26-35,Female,New Brendamouth,Michigan,I,Beauty,42974,30,30081.8,1,Cash,4689.66
BF04589,28-01-2024,Austin Palmer,26-35,Female,Pruittside,Ohio,Positive,Beauty,2184,78,480.48,2,UPI,75.38
BF04590,27-10-2023,Mr. Jonathan Romero MD,18-25,Female,Lake Dominiqueberg,Delaware,Mrs,Toys,33833,60,13533.2,2,Cash,704.88
BF04591,23-05-2024,Sharon Wells,26-35,Female,East Andrew,Ohio,Mind,Sports,20625,43,11756.25,2,UPI,627.17
BF04592,07-11-2023,Andrew Alvarez,46-60,Female,Lake Douglasland,Wyoming,Big,Clothing,3412,30,2388.4,1,Credit Card,530.77
BF04593,22-05-2024,Dennis Joyce,36-45,Female,Port Phillipfurt,Michigan,Evidence,Electronics,45997,16,38637.48,1,Debit Card,3286.09
BF04594,17-05-2024,Michael Odom,60+,Male,Jamesfort,Illinois,Still,Home Appliances,19459,45,10702.45,2,Gift Card,2069.09
BF04595,08-05-2024,Richard Walter,36-45,Other,Christopherfurt,Texas,Manage,Home Appliances,26341,60,10536.4,4,Cash,1662.91
BF04596,04-01-2024,Melissa Shea,18-25,Female,Michaelberg,Wisconsin,When,Clothing,23357,36,14948.48,3,UPI,2306.84
BF04597,06-03-2024,Vicki Brown,60+,Other,Cookbury,Hawaii,Democrat,Toys,45077,15,38315.45,2,Gift Card,6309.18
BF04598,06-12-2023,James Wright,26-35,Other,North Angelicafort,Arkansas,Arrive,Home Appliances,1871,70,561.3,4,Gift Card,93.17
BF04599,03-04-2024,Theresa Lin,60+,Male,Lake Steve,New Hampshire,Event,Clothing,47962,26,35491.88,2,Cash,5677.06
BF04600,20-09-2024,Amanda Tapia,60+,Female,New Damon,Delaware,Here,Clothing,16777,31,11576.13,3,Debit Card,1099.66
BF04601,09-07-2024,Jason Morales,26-35,Male,Briantown,Tennessee,TRUE,Clothing,1794,52,861.12,1,Cash,136.08
BF04602,19-08-2024,Deborah Mcfarland,60+,Female,Lake Kevin,Minnesota,Listen,Clothing,37449,22,29210.22,1,Cash,1566.95
BF04603,15-12-2023,Teresa Adams,26-35,Male,West Andrew,Oklahoma,Southern,Toys,32670,27,23849.1,1,Debit Card,2217.12
BF04604,22-06-2024,Jane Baker,60+,Other,South Andrea,South Carolina,Article,Clothing,34748,24,26408.48,3,UPI,1856.4
BF04605,23-02-2024,Jamie Brown,36-45,Male,North Aaronville,Vermont,Foreign,Toys,18338,13,15954.06,3,Credit Card,2349.82
BF04606,03-10-2024,Amanda Murray,18-25,Female,Port Omar,Indiana,Blue,Sports,18620,56,8192.8,2,Credit Card,1505.18
BF04607,11-01-2024,Cristina Wagner,46-60,Other,New Nicolehaven,Texas,Fight,Electronics,2633,69,816.23,2,Debit Card,144.34
BF04608,03-09-2024,Valerie Davidson,18-25,Female,Lake Joseph,Delaware,Audience,Beauty,23789,26,17603.86,1,UPI,2608.55
BF04609,23-10-2023,Donald Reed,18-25,Female,Monroeton,Vermont,Here,Sports,26791,10,24111.9,3,Gift Card,4460.61
BF04610,03-07-2024,Daisy Lewis,60+,Male,East Samantha,Tennessee,Community,Beauty,18936,10,17042.4,1,Cash,3099.25
BF04611,18-11-2023,Christopher Lopez,36-45,Female,West Heathertown,Colorado,Continue,Home Appliances,14912,58,6263.04,1,Gift Card,508.75
BF04612,21-06-2024,Eric Henry,46-60,Male,New Hannahfort,Vermont,Agent,Electronics,15854,15,13475.9,4,Gift Card,728.3
BF04613,26-11-2023,Luis Williams,60+,Other,West Leonard,Maine,Middle,Toys,45932,79,9645.72,2,Cash,1166.21
BF04614,17-08-2024,Nicole Reid,36-45,Female,Margaretton,Idaho,Vote,Electronics,37238,65,13033.3,4,Gift Card,2229.79
BF04615,15-01-2024,James Little,36-45,Male,Jonesmouth,Tennessee,Understand,Home Appliances,41841,67,13807.53,3,UPI,3368.2
BF04616,19-09-2024,Julie Martin PhD,46-60,Other,South Christinemouth,Iowa,Writer,Electronics,23002,25,17251.5,3,Gift Card,4215.37
BF04617,20-11-2023,Adam Conway,18-25,Female,Baxterberg,Colorado,Draw,Toys,4121,57,1772.03,2,Gift Card,369.15
BF04618,28-06-2024,Lisa Huffman,46-60,Female,Robertfurt,Oregon,Along,Toys,24929,60,9971.6,1,UPI,1681.13
BF04619,30-01-2024,Patricia Rogers,46-60,Other,Dunlapside,New Hampshire,Opportunity,Home Appliances,6628,71,1922.12,4,Cash,113.3
BF04620,12-12-2023,Jacqueline Chen,26-35,Other,Sierramouth,Louisiana,Media,Sports,2079,70,623.7,2,Debit Card,134.2
BF04621,14-10-2023,Derek Sanchez,36-45,Other,East April,Colorado,Believe,Beauty,23139,67,7635.87,3,Gift Card,599.22
BF04622,15-02-2024,Thomas Morrison,46-60,Female,Port Angelaview,North Carolina,Worry,Toys,5942,67,1960.86,3,Cash,145.8
BF04623,26-08-2024,Laura Thompson,46-60,Male,Deannachester,New York,Base,Clothing,32848,55,14781.6,3,Gift Card,3507.03
BF04624,13-07-2024,Kirk Martinez,18-25,Male,West Hannahburgh,Delaware,Add,Sports,8594,19,6961.14,4,Gift Card,1091.9
BF04625,08-11-2023,Sean Flores,36-45,Female,Thompsonchester,North Carolina,At,Electronics,25783,57,11086.69,1,UPI,2235.21
BF04626,25-11-2023,Adrian Wilcox,26-35,Female,Philliptown,Tennessee,Allow,Beauty,31825,70,9547.5,3,UPI,987.4
BF04627,28-02-2024,Joshua Cain,18-25,Male,Patriciamouth,Mississippi,Fish,Home Appliances,19279,56,8482.76,3,Credit Card,1566.19
BF04628,15-11-2023,Drew Robertson,26-35,Female,Millerfurt,Delaware,Option,Clothing,17323,20,13858.4,1,UPI,1217.89
BF04629,26-07-2024,Allison Adams,26-35,Male,New Jasontown,Montana,Character,Beauty,24685,65,8639.75,3,Debit Card,2107.46
BF04630,17-01-2024,Brad Smith,36-45,Male,Munozmouth,Iowa,Writer,Toys,4631,35,3010.15,2,Debit Card,453.97
BF04631,08-07-2024,Joshua Porter,36-45,Female,South Deborahborough,Utah,Benefit,Electronics,21961,61,8564.79,2,UPI,539.05
BF04632,02-05-2024,Amanda Hays,26-35,Female,Richardton,Utah,Amount,Toys,25039,14,21533.54,3,UPI,1559.66
BF04633,24-04-2024,Kelly Mathews,46-60,Male,South Charles,Florida,Write,Toys,24154,37,15217.02,2,Cash,3511.05
BF04634,23-12-2023,Samantha Kane,26-35,Male,Virginiamouth,New York,Worry,Sports,38548,68,12335.36,3,Debit Card,2883.73
BF04635,11-08-2024,Mitchell Terrell,46-60,Other,Greentown,Virginia,Personal,Electronics,43718,20,34974.4,4,Debit Card,7519.88
BF04636,28-11-2023,Mitchell Tyler,18-25,Male,North Natasha,California,Best,Electronics,40943,54,18833.78,4,Gift Card,4492.69
BF04637,03-10-2024,Mrs. Becky Brady,26-35,Male,North Larryfort,North Dakota,For,Home Appliances,46703,27,34093.19,3,Credit Card,7278.06
BF04638,19-12-2023,Michelle Parker,46-60,Female,East Mary,Wyoming,Exactly,Home Appliances,5085,68,1627.2,2,UPI,234.38
BF04639,04-05-2024,Tara Smith,26-35,Male,North Jesse,Montana,Most,Toys,18043,44,10104.08,3,Cash,955.86
BF04640,03-10-2024,Daniel Molina,60+,Male,Amybury,Georgia,Rest,Clothing,5907,17,4902.81,1,Cash,267.37
BF04641,19-01-2024,Tamara Campbell,18-25,Male,Norrisside,Maine,Meet,Home Appliances,34997,23,26947.69,4,UPI,3306.57
BF04642,08-01-2024,Robert Smith,46-60,Other,Alvarezview,Delaware,Learn,Clothing,13358,26,9884.92,3,Gift Card,1690.82
BF04643,22-09-2024,William Rodriguez,36-45,Male,Reedmouth,Maine,Radio,Clothing,30820,27,22498.6,1,Cash,3933.58
BF04644,08-02-2024,Amy Gibson,36-45,Male,Jeremiahville,Washington,Sit,Electronics,40021,49,20410.71,2,Cash,1152.32
BF04645,05-06-2024,Thomas Jones,46-60,Male,Amandaview,Oregon,Dream,Toys,8061,70,2418.3,3,Cash,201.63
BF04646,16-01-2024,Melissa Nguyen,36-45,Male,New Michael,West Virginia,Former,Home Appliances,48629,49,24800.79,3,Gift Card,2237.35
BF04647,19-03-2024,Brooke Nguyen,46-60,Male,East Robertshire,New Jersey,Call,Sports,13011,24,9888.36,3,UPI,802.54
BF04648,27-03-2024,Derek Carpenter,60+,Male,Rodriguezland,Minnesota,Ground,Toys,46403,79,9744.63,2,Debit Card,1565.45
BF04649,02-02-2024,Nicole Adams,18-25,Female,Michaelview,West Virginia,Property,Sports,1089,58,457.38,1,UPI,39.49
BF04650,06-03-2024,Christopher Riley,46-60,Female,Lake Emilystad,Tennessee,Improve,Clothing,10612,47,5624.36,4,Cash,1215.31
BF04651,27-12-2023,Karen Berry,46-60,Female,North Patrickstad,Mississippi,Partner,Beauty,25452,12,22397.76,1,Cash,1517.19
BF04652,23-10-2023,Gabrielle Moon,46-60,Other,South Jefferyfurt,Hawaii,Manage,Sports,730,41,430.7,2,Cash,37.88
BF04653,09-10-2024,Jack Dixon,46-60,Male,Mejiachester,Nevada,Support,Electronics,38285,11,34073.65,1,Credit Card,8334.63
BF04654,12-04-2024,Martin Ross,18-25,Male,West Michaelshire,Delaware,Often,Clothing,39691,42,23020.78,2,Credit Card,1652.86
BF04655,25-05-2024,Kristy Strickland,46-60,Female,Martinezstad,North Dakota,Rise,Toys,49805,37,31377.15,4,Gift Card,4713.97
BF04656,26-07-2024,Billy Mendez,60+,Male,Leonhaven,New Jersey,Pressure,Clothing,1842,10,1657.8,4,Credit Card,287.32
BF04657,06-05-2024,Debra Lopez,36-45,Male,South Brenda,Ohio,Mother,Electronics,36103,43,20578.71,1,UPI,3951.31
BF04658,01-09-2024,Jennifer Rogers,46-60,Male,Andrewberg,Virginia,Sometimes,Toys,36517,75,9129.25,1,UPI,1194.88
BF04659,16-12-2023,Leah Robles,18-25,Female,North Christopherberg,Ohio,Culture,Electronics,22308,10,20077.2,3,Credit Card,3411.68
BF04660,19-03-2024,Kyle Tucker,26-35,Male,Calhounshire,Vermont,Speech,Clothing,6971,24,5297.96,3,Cash,1133.68
BF04661,09-12-2023,Brianna Wright,36-45,Other,Williamschester,Illinois,You,Home Appliances,25253,53,11868.91,2,Cash,1358.19
BF04662,28-04-2024,Michael Robertson,26-35,Male,South Brianview,Pennsylvania,Cost,Clothing,21799,25,16349.25,1,Debit Card,2027.39
BF04663,09-02-2024,Katie Mcdowell,60+,Male,Andreport,Nebraska,Station,Electronics,3338,61,1301.82,4,Gift Card,161.98
BF04664,05-01-2024,Chad Thompson,26-35,Other,Franklinmouth,Arkansas,Not,Sports,37151,60,14860.4,3,UPI,2774.48
BF04665,30-06-2024,Ashley Moore,18-25,Female,Port Robert,Florida,Exactly,Clothing,16268,55,7320.6,4,UPI,760.21
BF04666,13-02-2024,Alexandra Jackson,46-60,Female,New Cindy,Indiana,According,Toys,47639,57,20484.77,2,UPI,1133.38
BF04667,31-05-2024,Melanie Jenkins,18-25,Female,West Jamiestad,Hawaii,Speech,Beauty,6957,72,1947.96,3,Gift Card,329.42
BF04668,07-12-2023,Darrell Bennett,46-60,Other,New Dawnberg,Idaho,Like,Home Appliances,25799,18,21155.18,1,UPI,3176.98
BF04669,25-01-2024,Paul Vega,18-25,Female,Lake Melissabury,Arizona,Sort,Sports,49884,25,37413,1,Credit Card,3351.37
BF04670,08-12-2023,Collin Allen,46-60,Other,Evansville,Pennsylvania,Still,Beauty,34524,19,27964.44,3,Gift Card,6106.87
BF04671,21-06-2024,James Mcneil,46-60,Female,Phillipsmouth,Arizona,Price,Beauty,48584,68,15546.88,4,Credit Card,1310.46
BF04672,19-06-2024,Douglas Rodriguez,26-35,Other,Wallacefurt,Oregon,Sell,Sports,33734,45,18553.7,1,UPI,3072.87
BF04673,27-03-2024,Jordan Young,46-60,Other,Waltonborough,Delaware,International,Home Appliances,31730,39,19355.3,2,Credit Card,3648.16
BF04674,27-10-2023,Rachael Collins,36-45,Male,Jessebury,Minnesota,East,Sports,45524,75,11381,3,Debit Card,1216.61
BF04675,24-02-2024,Patrick Schroeder,18-25,Female,East Charleston,Alaska,Exactly,Sports,47166,48,24526.32,3,Gift Card,4611.39
BF04676,02-07-2024,April Lynn,46-60,Male,New Amandaside,Michigan,Challenge,Toys,9440,14,8118.4,1,Gift Card,1629.43
BF04677,08-04-2024,Charles Harris,18-25,Male,Andreamouth,Maryland,Almost,Sports,45890,74,11931.4,4,Debit Card,2050.74
BF04678,18-10-2023,Andrea Morgan,36-45,Male,Shepherdstad,Kentucky,Student,Clothing,29335,78,6453.7,3,Gift Card,1340.87
BF04679,04-09-2024,Erin Gregory,60+,Male,Ricetown,Illinois,Agency,Sports,10934,23,8419.18,3,UPI,1663.14
BF04680,23-03-2024,Tiffany Skinner,18-25,Female,East David,California,Difficult,Home Appliances,20776,56,9141.44,4,Cash,686.5
BF04681,07-07-2024,Rebecca Walters,26-35,Male,West Jeremiah,Indiana,Attention,Electronics,7089,34,4678.74,3,Gift Card,354.62
BF04682,28-05-2024,Justin Edwards,36-45,Male,Natashaburgh,Alaska,Require,Sports,15289,33,10243.63,4,Credit Card,2081.34
BF04683,02-11-2023,Amy Ruiz,36-45,Female,New Patricia,Louisiana,Day,Sports,20834,63,7708.58,2,Gift Card,1687.13
BF04684,17-06-2024,Emily Reyes,60+,Male,Cooperton,Missouri,Politics,Home Appliances,48006,30,33604.2,2,Cash,7421.12
BF04685,15-10-2023,Ethan Higgins,36-45,Male,New Christinastad,Massachusetts,Well,Toys,1507,24,1145.32,3,Credit Card,226.48
BF04686,13-03-2024,Jane Walker,46-60,Other,South Samanthabury,Wyoming,Wide,Clothing,21218,42,12306.44,4,Gift Card,2863.39
BF04687,27-02-2024,Heather Miller,26-35,Male,Beverlyton,Kentucky,Wear,Toys,45898,20,36718.4,2,Credit Card,7932.38
BF04688,28-09-2024,Michael Holloway,60+,Male,West Michael,California,Defense,Beauty,6861,58,2881.62,1,Credit Card,293.26
BF04689,27-08-2024,Kenneth Levy DDS,60+,Other,Tarashire,North Carolina,Military,Toys,31814,35,20679.1,2,Credit Card,3170.43
BF04690,08-02-2024,Craig Spears,36-45,Female,Lisafurt,Arizona,Thus,Electronics,10741,13,9344.67,4,Gift Card,1422.48
BF04691,20-11-2023,Peter Johnson,60+,Male,Lake Sylvia,Montana,Able,Sports,28357,11,25237.73,1,Debit Card,2422.37
BF04692,27-10-2023,Susan Patton,36-45,Male,East Gail,Alaska,Sell,Home Appliances,46083,49,23502.33,4,Gift Card,2403.22
BF04693,23-03-2024,Carlos Long,36-45,Female,Christinashire,Minnesota,Might,Toys,4252,29,3018.92,2,UPI,711.36
BF04694,19-01-2024,Michelle Johnson,60+,Other,Smithchester,New Jersey,His,Clothing,16695,58,7011.9,2,Cash,924.4
BF04695,15-02-2024,Richard Oneal,18-25,Other,Mckenziebury,South Dakota,Environmental,Beauty,34918,76,8380.32,2,Debit Card,1395.57
BF04696,12-07-2024,Michele Garza,60+,Other,Port Steven,Nebraska,Candidate,Electronics,45035,31,31074.15,4,UPI,7328.73
BF04697,23-07-2024,Michael Graham,36-45,Female,Stricklandville,Wisconsin,Or,Sports,28988,37,18262.44,2,Cash,1221
BF04698,15-05-2024,Robert Gonzalez,18-25,Female,Lake Justinmouth,Mississippi,Rather,Toys,39897,32,27129.96,3,Debit Card,1949.41
BF04699,21-09-2024,Virginia Conner,26-35,Female,Cindystad,Colorado,Recent,Sports,23160,49,11811.6,4,Gift Card,2286.81
BF04700,23-12-2023,Michael Ramirez DDS,60+,Female,Alexville,New York,Energy,Clothing,32729,78,7200.38,2,Gift Card,1288.08
BF04701,06-12-2023,Ricardo Garcia,60+,Female,South Joyview,Iowa,Trial,Beauty,9110,59,3735.1,4,Debit Card,192.36
BF04702,21-10-2023,Dakota Deleon,60+,Male,Smithfort,Tennessee,Those,Beauty,29478,29,20929.38,1,Debit Card,2188.18
BF04703,01-10-2024,Rachel Perkins,46-60,Male,Lake Christopher,Utah,Institution,Home Appliances,22326,78,4911.72,4,Debit Card,1011.87
BF04704,03-10-2024,Christine Burnett,26-35,Male,Baileyville,New Hampshire,Identify,Home Appliances,12030,77,2766.9,4,Credit Card,310.47
BF04705,18-09-2024,Monique Patel,46-60,Female,West Jill,Ohio,Evidence,Toys,25787,50,12893.5,4,UPI,1491.46
BF04706,05-02-2024,Hunter Trevino,36-45,Female,Leestad,Alaska,How,Toys,44141,15,37519.85,1,UPI,5315.14
BF04707,21-02-2024,Jennifer Anderson,18-25,Other,Gonzalezberg,Nebraska,Car,Electronics,40425,21,31935.75,4,Credit Card,4966.99
BF04708,16-06-2024,Maria Mclaughlin,46-60,Male,Alyssaton,Kentucky,Key,Sports,40315,44,22576.4,3,Credit Card,1697.38
BF04709,09-11-2023,Nicole Mcdowell,46-60,Male,Lozanoburgh,California,Success,Clothing,20222,70,6066.6,1,Debit Card,1299.48
BF04710,01-12-2023,Ian Perry,18-25,Male,Rothborough,North Dakota,Live,Home Appliances,6654,25,4990.5,4,Cash,688.08
BF04711,14-04-2024,Madeline Cochran,36-45,Male,Nathanmouth,Arizona,Place,Clothing,26902,78,5918.44,1,Cash,549.93
BF04712,09-02-2024,Matthew Rose,60+,Other,East Benjaminview,New Jersey,Generation,Beauty,39464,58,16574.88,3,Gift Card,3823.5
BF04713,08-11-2023,Matthew Cobb,18-25,Female,Floresland,Hawaii,Wide,Toys,6238,17,5177.54,1,Cash,843.02
BF04714,19-04-2024,Hannah Williamson,46-60,Male,North Brenda,Ohio,Exist,Clothing,37179,11,33089.31,4,Gift Card,3226.9
BF04715,15-06-2024,Bradley Donovan,60+,Male,Michaelside,Mississippi,Agent,Clothing,28925,56,12727,2,Credit Card,902.93
BF04716,12-11-2023,Stephanie Stokes,18-25,Female,Collinsburgh,North Dakota,I,Electronics,15989,30,11192.3,1,UPI,2093.24
BF04717,11-12-2023,Amanda Fry,36-45,Female,Vernonbury,North Carolina,Them,Electronics,2414,68,772.48,3,UPI,45.79
BF04718,07-10-2024,Theresa Williamson,18-25,Female,Garymouth,Kentucky,Move,Beauty,27223,48,14155.96,4,Debit Card,3002.98
BF04719,17-06-2024,Carol Ford,18-25,Male,New Samanthabury,Virginia,She,Beauty,29703,12,26138.64,3,Gift Card,5435.8
BF04720,06-04-2024,Leon Williamson,36-45,Female,Mariotown,Oklahoma,Yes,Clothing,13683,73,3694.41,3,Debit Card,405.27
BF04721,18-02-2024,Peter Taylor,36-45,Male,South Amy,Idaho,Many,Electronics,23515,60,9406,3,Credit Card,1831.1
BF04722,21-11-2023,Amy Molina,36-45,Female,Melvinhaven,Virginia,Experience,Clothing,20853,18,17099.46,2,Credit Card,3921.81
BF04723,20-03-2024,Casey White,36-45,Male,West Ashleychester,Texas,Military,Toys,48301,16,40572.84,4,Cash,3083.89
BF04724,28-03-2024,Richard Carey,36-45,Other,New Stephanie,South Carolina,Tough,Home Appliances,31415,27,22932.95,4,Cash,1156.23
BF04725,03-07-2024,Kenneth Martinez,26-35,Male,North Erinport,Hawaii,Treatment,Beauty,16451,67,5428.83,2,Debit Card,994.39
BF04726,15-05-2024,Antonio Duncan,46-60,Male,Janetmouth,California,Experience,Home Appliances,49176,72,13769.28,2,Credit Card,3130.78
BF04727,23-07-2024,Robert Burke,46-60,Other,East Katherineburgh,Washington,Human,Electronics,8517,60,3406.8,1,UPI,548.54
BF04728,07-11-2023,Melinda Bryant,60+,Male,Port Kimberly,Pennsylvania,Interview,Clothing,30006,12,26405.28,2,Cash,2343.5
BF04729,30-08-2024,Antonio Thompson,36-45,Male,Evanburgh,Vermont,Big,Electronics,21666,56,9533.04,1,Credit Card,1011.26
BF04730,03-12-2023,Kathleen James,18-25,Other,South Jenniferview,Alabama,Officer,Home Appliances,21977,36,14065.28,3,Debit Card,1881.96
BF04731,29-06-2024,Mary Pena,60+,Other,North Kristin,Delaware,Reveal,Electronics,5774,66,1963.16,2,Cash,142.15
BF04732,10-09-2024,Rebecca Parker,46-60,Male,Port Jordanburgh,Indiana,Decide,Sports,10088,70,3026.4,1,Debit Card,236.07
BF04733,02-01-2024,John Guerrero,46-60,Other,West Cynthia,North Carolina,Work,Home Appliances,2841,32,1931.88,1,Cash,118.8
BF04734,11-04-2024,Alexander Blackburn,18-25,Male,Melodyland,Florida,Approach,Beauty,44594,63,16499.78,4,Credit Card,3050.88
BF04735,25-03-2024,Erika Sandoval,46-60,Male,Port Joeville,Ohio,Current,Home Appliances,20267,78,4458.74,3,Credit Card,604.35
BF04736,15-06-2024,James Acosta,18-25,Male,Watsonhaven,Nebraska,Among,Beauty,48449,15,41181.65,4,Gift Card,9939.84
BF04737,12-09-2024,Caitlin Clark,36-45,Female,New Alyssaside,Colorado,What,Sports,32087,26,23744.38,2,Cash,4011.65
BF04738,02-03-2024,Daniel Edwards,36-45,Female,Lake Janet,Arizona,Hear,Home Appliances,9783,12,8609.04,2,Credit Card,451.2
